,Date,Long,Lat
765,2019-08-27 19:30:00,-61.47049307621248,14.169717408437977
766,2019-08-27 19:40:00,-61.49198261262575,14.195465220083982
767,2019-08-27 19:50:00,-61.51306602633982,14.221709646291288
768,2019-08-27 20:00:00,-61.53376655011,14.248424251770937
769,2019-08-27 20:10:00,-61.554107416691565,14.27558260123397
770,2019-08-27 20:20:00,-61.574111858839835,14.30315825939143
771,2019-08-27 20:30:00,-61.59380310931011,14.33112479095436
772,2019-08-27 20:40:00,-61.613204400857676,14.359455760633802
773,2019-08-27 20:50:00,-61.63233896623786,14.3881247331408
774,2019-08-27 21:00:00,-61.651230038205945,14.417105273186394
775,2019-08-27 21:10:00,-61.66990084951725,14.446370945481624
776,2019-08-27 21:20:00,-61.68837463292706,14.475895314737533
777,2019-08-27 21:30:00,-61.70667462119067,14.505651945665166
778,2019-08-27 21:40:00,-61.72482404706341,14.535614402975565
779,2019-08-27 21:50:00,-61.742846143300554,14.565756251379769
780,2019-08-27 22:00:00,-61.76076414265742,14.596051055588822
781,2019-08-27 22:10:00,-61.77860127788931,14.626472380313766
782,2019-08-27 22:20:00,-61.79638078175151,14.656993790265645
783,2019-08-27 22:30:00,-61.81412588699935,14.6875888501555
784,2019-08-27 22:40:00,-61.8318598263881,14.718231124694372
785,2019-08-27 22:50:00,-61.849605832673085,14.748894178593304
786,2019-08-27 23:00:00,-61.86738713860959,14.779551576563335
787,2019-08-27 23:10:00,-61.88522697695292,14.810176883315512
788,2019-08-27 23:20:00,-61.90314858045839,14.840743663560875
789,2019-08-27 23:30:00,-61.921175181881296,14.871225482010468
790,2019-08-27 23:40:00,-61.93933001397692,14.90159590337533
791,2019-08-27 23:50:00,-61.95763630950061,14.931828492366506
792,2019-08-28 00:00:00,-61.976117301207616,14.961896813695041
793,2019-08-28 00:10:00,-61.994796221853264,14.991774432071969
794,2019-08-28 00:20:00,-62.01369493510703,15.021436425246018
795,2019-08-28 00:30:00,-62.03282227103209,15.050872274984364
796,2019-08-28 00:40:00,-62.05217984367928,15.080079437790571
797,2019-08-28 00:50:00,-62.07176919061886,15.109055454690342
798,2019-08-28 01:00:00,-62.091591849421036,15.137797866709382
799,2019-08-28 01:10:00,-62.11164935765607,15.166304214873389
800,2019-08-28 01:20:00,-62.13194325289418,15.194572040208067
801,2019-08-28 01:30:00,-62.15247507270561,15.222598883739117
802,2019-08-28 01:40:00,-62.173246354660606,15.250382286492249
803,2019-08-28 01:50:00,-62.194258636329366,15.277919789493156
804,2019-08-28 02:00:00,-62.215513455282164,15.305208933767542
805,2019-08-28 02:10:00,-62.237012349089206,15.332247260341113
806,2019-08-28 02:20:00,-62.258756855320755,15.35903231023957
807,2019-08-28 02:30:00,-62.280748511547024,15.385561624488616
808,2019-08-28 02:40:00,-62.30298885533826,15.411832744113951
809,2019-08-28 02:50:00,-62.32547942426469,15.437843210141281
810,2019-08-28 03:00:00,-62.34822175589656,15.463590563596307
811,2019-08-28 03:10:00,-62.37121738780409,15.489072345504733
812,2019-08-28 03:20:00,-62.39446785755752,15.514286096892256
813,2019-08-28 03:30:00,-62.4179747027271,15.539229358784585
814,2019-08-28 03:40:00,-62.44173946088304,15.563899672207418
815,2019-08-28 03:50:00,-62.4657636695956,15.58829457818646
816,2019-08-28 04:00:00,-62.490048866435,15.612411617747412
817,2019-08-28 04:10:00,-62.51459658897148,15.636248331915978
818,2019-08-28 04:20:00,-62.53940837477527,15.659802261717857
819,2019-08-28 04:30:00,-62.56448576141661,15.683070948178756
820,2019-08-28 04:40:00,-62.589830286465734,15.706051932324373
821,2019-08-28 04:50:00,-62.61544348749288,15.728742755180418
822,2019-08-28 05:00:00,-62.64132690206827,15.751140957772584
823,2019-08-28 05:10:00,-62.66748206776216,15.77324408112658
824,2019-08-28 05:20:00,-62.693910522144776,15.795049666268104
825,2019-08-28 05:30:00,-62.72061197679088,15.816557277480639
826,2019-08-28 05:40:00,-62.74757131899898,15.837782904790707
827,2019-08-28 05:50:00,-62.774766233586035,15.858750518790544
828,2019-08-28 06:00:00,-62.802174357561654,15.879484143044387
829,2019-08-28 06:10:00,-62.82977332793541,15.900007801116468
830,2019-08-28 06:20:00,-62.857540781716914,15.92034551657103
831,2019-08-28 06:30:00,-62.885454355915755,15.9405213129723
832,2019-08-28 06:40:00,-62.91349168754152,15.960559213884517
833,2019-08-28 06:50:00,-62.941630413603825,15.980483242871914
834,2019-08-28 07:00:00,-62.96984817111224,16.00031742349873
835,2019-08-28 07:10:00,-62.99812259707638,16.020085779329197
836,2019-08-28 07:20:00,-63.02643132850583,16.03981233392755
837,2019-08-28 07:30:00,-63.05475200241019,16.059521110858032
838,2019-08-28 07:40:00,-63.08306225579904,16.07923613368487
839,2019-08-28 07:50:00,-63.111339725682,16.098981425972298
840,2019-08-28 08:00:00,-63.13956204906866,16.118781011284558
841,2019-08-28 08:10:00,-63.16770686296859,16.138658913185882
842,2019-08-28 08:20:00,-63.19575180439141,16.1586391552405
843,2019-08-28 08:30:00,-63.22367451034671,16.17874576101266
844,2019-08-28 08:40:00,-63.25145261784408,16.19900275406659
845,2019-08-28 08:50:00,-63.27906376389311,16.21943415796652
846,2019-08-28 09:00:00,-63.30648558550342,16.2400639962767
847,2019-08-28 09:10:00,-63.33369571968456,16.260916292561348
848,2019-08-28 09:20:00,-63.360671803446174,16.282015070384713
849,2019-08-28 09:30:00,-63.38739147379783,16.303384353311024
850,2019-08-28 09:40:00,-63.41383236774912,16.32504816490451
851,2019-08-28 09:50:00,-63.439972122309655,16.34703052872942
852,2019-08-28 10:00:00,-63.46578837448902,16.36935546834998
853,2019-08-28 10:10:00,-63.491258761296805,16.392047007330433
854,2019-08-28 10:20:00,-63.51636282567832,16.41512716167115
855,2019-08-28 10:30:00,-63.541103361959166,16.43859345618391
856,2019-08-28 10:40:00,-63.565498702162806,16.462427049482685
857,2019-08-28 10:50:00,-63.58956746249615,16.48660880084484
858,2019-08-28 11:00:00,-63.61332825916608,16.511119569547745
859,2019-08-28 11:10:00,-63.6367997083795,16.535940214868756
860,2019-08-28 11:20:00,-63.66000042634326,16.56105159608524
861,2019-08-28 11:30:00,-63.682949029264286,16.586434572474552
862,2019-08-28 11:40:00,-63.70566413334946,16.612070003314066
863,2019-08-28 11:50:00,-63.72816435480565,16.63793874788114
864,2019-08-28 12:00:00,-63.75046830983977,16.66402166545314
865,2019-08-28 12:10:00,-63.77259461465869,16.690299615307435
866,2019-08-28 12:20:00,-63.79456188546932,16.716753456721378
867,2019-08-28 12:30:00,-63.81638873847854,16.743364048972328
868,2019-08-28 12:40:00,-63.838093789893215,16.770112251337668
869,2019-08-28 12:50:00,-63.85969565592027,16.796978923094745
870,2019-08-28 13:00:00,-63.88121295276658,16.823944923520923
871,2019-08-28 13:10:00,-63.902664296639024,16.850991111893574
